county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths
Los Angeles,2021-02-12T00:00:00,3270,196,3466,19282,990,25,333,1094341,16854,4037,84
Los Angeles,2021-02-13T00:00:00,3092,201,3293,19286,930,33,379,1097573,17057,3232,203
Los Angeles,2021-02-14T00:00:00,2964,200,3164,19158,908,40,360,1101890,17308,4317,251
Los Angeles,2021-02-15T00:00:00,2855,189,3044,19163,876,43,382,1106323,17539,4433,231
Los Angeles,2021-02-16T00:00:00,2757,223,2980,19197,859,37,391,1110384,17764,4061,225
Los Angeles,2021-02-17T00:00:00,2640,230,2870,19251,808,26,410,1114718,17955,4334,191
Los Angeles,2021-02-18T00:00:00,2498,247,2745,19277,760,40,419,1117551,18044,2833,89
Los Angeles,2021-02-19T00:00:00,2369,228,2597,19312,712,32,442,1120179,18135,2628,91
Los Angeles,2021-02-20T00:00:00,2213,212,2425,19279,679,34,438,1122745,18360,2566,225
Los Angeles,2021-02-21T00:00:00,2146,191,2337,19119,660,31,512,1125437,18500,2692,140
Los Angeles,2021-02-22T00:00:00,2064,200,2264,19089,619,34,487,1128437,18658,3000,158
Los Angeles,2021-02-23T00:00:00,1988,226,2214,19276,600,28,470,1131185,18789,2748,131
