Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
07/11/2021,28,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5381413,5381256,5379736,2851328,176020,2784070,2421319,4,0,0,0,0,0,0,0,0,0,0,0,0,5381413,2845114,0,2845021,0,2844090,0,1482155,0,2706838,0,2706767,0,2706162,0,1427784,0,175409,1352536,1178892,1,175402,1352515,1178849,1,175382,1352487,1178292,1,60366,788455,578962,1,0,0,0,0
07/12/2021,28,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5381527,5381370,5379848,2851351,176077,2784096,2421350,4,0,0,0,0,0,0,0,0,0,0,0,0,5381527,2845198,0,2845105,0,2844174,0,1482172,0,2706923,0,2706852,0,2706245,0,1427801,0,175465,1352551,1178906,1,175458,1352530,1178863,1,175438,1352502,1178304,1,60378,788459,578963,1,0,0,0,0
07/13/2021,28,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5381564,5381407,5379885,2851360,176105,2784105,2421350,4,0,0,0,0,0,0,0,0,0,0,0,0,5381564,2845228,0,2845135,0,2844204,0,1482181,0,2706958,0,2706887,0,2706280,0,1427809,0,175493,1352558,1178906,1,175486,1352537,1178863,1,175466,1352509,1178304,1,60386,788459,578963,1,0,0,0,0
07/14/2021,28,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5384295,5384138,5382607,2852153,176862,2785047,2422382,4,0,0,0,0,0,0,0,0,0,0,0,0,5384295,2846917,0,2846824,0,2845890,0,1482669,0,2708717,0,2708646,0,2708033,0,1428330,0,176243,1353060,1179413,1,176236,1353039,1179370,1,176216,1353011,1178805,1,60625,788596,579108,1,0,0,0,0
07/15/2021,28,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5387524,5387367,5385823,2853053,177479,2786212,2423829,4,0,0,0,0,0,0,0,0,0,0,0,0,5387524,2848859,0,2848766,0,2847827,0,1483147,0,2710556,0,2710485,0,2709865,0,1428900,0,176856,1353583,1180116,1,176849,1353562,1180073,1,176829,1353534,1179501,1,60812,788774,579313,1,0,0,0,0
07/16/2021,28,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5390527,5390369,5388806,2853913,178140,2787479,2424904,4,0,0,0,0,0,0,0,0,0,0,0,0,5390527,2850656,0,2850563,0,2849610,0,1483671,0,2712394,0,2712322,0,2711696,0,1429449,0,177510,1354216,1180667,1,177503,1354194,1180624,1,177482,1354166,1180047,1,61030,788951,579467,1,0,0,0,0
07/17/2021,28,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5393546,5393388,5391798,2854772,178833,2788667,2426042,4,0,0,0,0,0,0,0,0,0,0,0,0,5393546,2852495,0,2852402,0,2851437,0,1484175,0,2714227,0,2714155,0,2713514,0,1430000,0,178192,1354823,1181211,1,178185,1354801,1181168,1,178164,1354773,1180576,1,61239,789137,579623,1,0,0,0,0
07/18/2021,29,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5396450,5396292,5394685,2855547,179471,2789676,2427299,4,0,0,0,0,0,0,0,0,0,0,0,0,5396450,2854337,0,2854244,0,2853270,0,1484657,0,2715890,0,2715818,0,2715169,0,1430473,0,178827,1355281,1181781,1,178820,1355259,1181738,1,178799,1355231,1181138,1,61435,789274,579763,1,0,0,0,0
07/19/2021,29,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5396960,5396802,5395166,2855670,179865,2789704,2427387,4,0,0,0,0,0,0,0,0,0,0,0,0,5396960,2854816,0,2854723,0,2853725,0,1484770,0,2716311,0,2716239,0,2715584,0,1430584,0,179220,1355292,1181798,1,179213,1355270,1181755,1,179191,1355242,1181150,1,61539,789275,579769,1,0,0,0,0
07/20/2021,29,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5397255,5397097,5395461,2855737,180152,2789710,2427389,4,0,0,0,0,0,0,0,0,0,0,0,0,5397255,2855109,0,2855016,0,2854018,0,1484835,0,2716600,0,2716528,0,2715873,0,1430648,0,179507,1355294,1181798,1,179500,1355272,1181755,1,179478,1355244,1181150,1,61601,789277,579769,1,0,0,0,0
07/21/2021,29,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5400353,5400195,5398545,2856589,180902,2790770,2428677,4,0,0,0,0,0,0,0,0,0,0,0,0,5400353,2857182,0,2857089,0,2856087,0,1485421,0,2718347,0,2718275,0,2717610,0,1431128,0,180251,1355743,1182352,1,180244,1355721,1182309,1,180222,1355693,1181694,1,61826,789403,579898,1,0,0,0,0
